,brand_name,Ton,Electricity_Stars,ratings,no_of_ratings,discount_price,actual_price,more_inf0,image,link
33,Whirlpool,1.5,5,4.0,3604,38990.0,70600.0,"['Flexicool', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '4-in-1', 'Cooling', 'Mode,', 'HD', 'Filter', '2023', 'Model,', 'S3I3...']",https://m.media-amazon.com/images/I/51xzmzjFS7L._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Flexicool-Inverter-Convertible-Cooling/dp/B0BR5S1PDX/ref=sr_1_37?qid=1679134239&s=kitchen&sr=1-37
34,Voltas,0.8,3,4.0,42,27490.0,54990.0,"['Inverter', 'Split', 'AC(Copper,', '4-in-1', 'Adjustable', 'Mode,', 'Anti-dust', 'Filter,', '2023', 'Model,', '103V', 'Vectra', 'Elite,', '...']",https://m.media-amazon.com/images/I/41e6oqY5-ZL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-103V-Vectra-Elite/dp/B0BSLKLG4L/ref=sr_1_38?qid=1679134239&s=kitchen&sr=1-38
35,LG,0.8,3,3.3,22,30490.0,57990.0,"['AI', 'DUAL', 'Inverter', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '6-in-1', 'Cooling,', 'HD', 'Filter', 'with', 'Anti', 'Virus', 'protectio...']",https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-protection-RS-Q10ENXE/dp/B0BQN41YJV/ref=sr_1_39?qid=1679134239&s=kitchen&sr=1-39
36,Daikin,1,5,4.1,94,38499.0,55500.0,"['Inverter', 'Split', 'AC', '(Copper,', 'PM', '2.5', 'Filter,', '2022', 'Model,', 'MTKM35U,', 'White)']",https://m.media-amazon.com/images/I/41BgAG0qRaL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-MTKM35U/dp/B09R4RXLT4/ref=sr_1_43?qid=1679134239&s=kitchen&sr=1-43
37,Blue,Star,Ton,3.4,1866,32990.0,39000.0,"['Speed', 'Portable', 'AC', '(Copper,', 'Anti', 'Bacterial', 'Silver', 'Coating,', 'Self', 'Diagnosis,', 'Comfort', 'Sleep', 'Modes-Auto/C...']",https://m.media-amazon.com/images/I/51eMr0B-93L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Portable-Copper-PC12DB/dp/B07W6NX7BJ/ref=sr_1_44?qid=1679134239&s=kitchen&sr=1-44
38,Blue,Star,Ton,4.0,292,26490.0,33000.0,"['Star', 'Fixed', 'Speed', 'Window', 'AC', '(Copper,', 'Turbo', 'Cool,', 'Humidity', 'Control,', 'Fan', 'Modes-Auto/High/Medium/Low,', 'Hydrop...']",https://m.media-amazon.com/images/I/715XgfIJDuL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Hydrophilic-Self-Diagnosis-WFB312LN/dp/B0BDMT2MXS/ref=sr_1_45?qid=1679134239&s=kitchen&sr=1-45
39,Panasonic,1.5,3,4.2,1830,37990.0,55400.0,"['Wi-Fi', 'Inverter', 'Smart', 'Split', 'AC', '(Copper', 'Condenser,', '7', 'in', '1', 'Convertible', 'with', 'additional', 'AI', 'Mode,', 'PM', '...']",https://m.media-amazon.com/images/I/61PWjQFDtQL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-SU18YKYWT/dp/B0BRJ5QH8G/ref=sr_1_46?qid=1679134239&s=kitchen&sr=1-46
40,Samsung,1,3,4.6,8,34699.0,53990.0,"['Wi-fi', 'Enabled,', 'Wind-Free', 'Technology', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Anti-...']",https://m.media-amazon.com/images/I/71IWBYDJbHL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-bacterial-AR12CYLANWK/dp/B0BRQ8Q7CV/ref=sr_1_47?qid=1679134239&s=kitchen&sr=1-47
41,Daikin,1.5,3,4.1,536,37800.0,55600.0,"['Fixed', 'Speed', 'Split', 'AC', '(Copper,', 'PM', '2.5', 'Filter,', '2022', 'Model,', 'FTL50U,', 'White)']",https://m.media-amazon.com/images/I/410ih0eEMfL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Fixed-Copper-Filter-FTL50U/dp/B09R4QLDWK/ref=sr_1_48?qid=1679134239&s=kitchen&sr=1-48
42,Carrier,1.5,3,4.3,201,30990.0,45090.0,"['Fixed', 'Speed', 'Window', 'AC(', 'Copper,High', 'Density', 'Filter', 'for', 'Dust', 'Filtration,', '2Way', 'Air', 'Directional', 'Contro...']",https://m.media-amazon.com/images/I/717wB+IneGL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Window-Copper-Directional-Control/dp/B0BDG3RTG5/ref=sr_1_49?qid=1679134239&s=kitchen&sr=1-49
43,IFB,1.5,3,3.3,3,44477.0,47790.0,"['Heavy', 'Duty', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', 'Flexi', '8-in-1', 'Cooling,', 'PM', '0.3', 'Filter,', '2022', 'Model,', 'CI18...']",https://m.media-amazon.com/images/I/41XbbkCXXzL._AC_UL320_.jpg,https://www.amazon.in/IFB-Inverter-Convertible-Cooling-CI1833E223G3/dp/B09RB6H1J2/ref=sr_1_50?qid=1679134239&s=kitchen&sr=1-50
44,Blue,Star,Ton,4.2,2722,28990.0,41500.0,"['Star', 'Inverter', 'Split', 'Ac', '(Copper,', 'Turbo', 'Cool,', 'Gold', 'Fins,', 'Comfort', 'Sleep,', 'Self', 'Clean', 'Technology,', 'Multi', 'Sen...']",https://m.media-amazon.com/images/I/51k0NvUmYLL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Inverter-Copper-IC309RBTU/dp/B08L6QX5WC/ref=sr_1_51?qid=1679134239&s=kitchen&sr=1-51
45,Carrier,2,5,3.9,69,52990.0,91690.0,"['AI', 'Flexicool', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '6-in-1', 'Cooling,Dual', 'Filtration', 'with', 'HD', '&', 'PM', '2.5', 'F...']",https://m.media-amazon.com/images/I/61JtwWcAcoL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Flexicool-Convertible-Filtration-CAI24ES5R33F0/dp/B0BR58NG48/ref=sr_1_52?qid=1679134239&s=kitchen&sr=1-52
46,Blue,Star,Ton,3.9,202,32690.0,51500.0,"['Star', 'Convertible', '4', 'in', '1', 'Cooling', 'Inverter', 'Split', 'AC', '(Copper,', 'Multi', 'Sensors,', 'Stabalizer', 'Free', 'Operation,', 'Dus...']",https://m.media-amazon.com/images/I/51FETwYY9SL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Convertible-Stabalizer-IA312YNU/dp/B0BQW6V8RZ/ref=sr_1_53?qid=1679134239&s=kitchen&sr=1-53
47,Cruise,1.5,3,4.3,23,29990.0,52900.0,"['Inverter', 'Split', 'AC', 'with', '7-Stage', 'Air', 'Filtration', '(100%', 'Copper,', 'Convertible', '4-in-1,', 'PM', '2.5', 'Filter,', '2022', '...']",https://m.media-amazon.com/images/I/41wle1II8xL._AC_UL320_.jpg,https://www.amazon.in/Cruise-Inverter-Filtration-CWCVBG-VQ1W183-Dehumidifier/dp/B094752MJ5/ref=sr_1_54?qid=1679134239&s=kitchen&sr=1-54
48,AmazonBasics,1.5,5,3.7,1195,32990.0,56990.0,"['Inverter', 'Split', 'AC', '(White,', 'Air', 'Purifier,', 'Copper)']",https://m.media-amazon.com/images/I/71Gij6Cos4L._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Star-Inverter-Conditioner-LEEL/dp/B07L44L1GP/ref=sr_1_52?qid=1679134240&s=kitchen&sr=1-52
49,Voltas,1,3,2.9,5,29950.0,56990.0,"['Inverter', 'Split', 'AC(Copper,', '4-in-1', 'Adjustable', 'Mode,', 'Anti-dust', 'Filter,', '2023', 'Model,', '123V', 'Vectra', 'Elegant,', '...']",https://m.media-amazon.com/images/I/41LlSc9YsnL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-123V-Vectra-Elegant/dp/B0BQR2491B/ref=sr_1_53?qid=1679134240&s=kitchen&sr=1-53
50,Samsung,1,5,3.8,245,36999.0,57990.0,"['Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Anti-bacterial', 'Filter,', '2023', 'Model', 'AR12CY5...']",https://m.media-amazon.com/images/I/51nHL0am-TL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Convertible-Anti-bacterial-AR12CY5ZAGD/dp/B0BSGSCNV9/ref=sr_1_54?qid=1679134240&s=kitchen&sr=1-54
51,Carrier,2,3,4.0,66,48990.0,80890.0,"['AI', 'Flexicool', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '4-in-1', 'Cooling,Dual', 'Filtration', 'with', 'HD', '&', 'PM', '2.5', 'F...']",https://m.media-amazon.com/images/I/41lrtqXPiWL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Split-Copper-Flexicool/dp/B0B67S3TXP/ref=sr_1_55?qid=1679134240&s=kitchen&sr=1-55
52,Lloyd,1.5,5,4.2,474,32999.0,54990.0,"['Fixed', 'Speed', 'Window', 'Ac', '(Copper,', '2023', 'Model,', 'White', 'With', 'Silver', 'Deco', 'Strip,', 'Glw18C5Xwgmr)']",https://m.media-amazon.com/images/I/71wnwaJKh9L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Window-Copper-Silver-GLW18C5XWGMR/dp/B0BRKYDWS5/ref=sr_1_56?qid=1679134240&s=kitchen&sr=1-56
53,Lloyd,1.0,3,4.0,502,25690.0,43990.0,"['Fixed', 'Speed', 'Window', 'AC', '(Copper,', '2023', 'Model,', 'White', 'with', 'Silver', 'Deco', 'Strip,', 'GLW12C3XWSEW)']",https://m.media-amazon.com/images/I/81qXJbtSA6L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Window-Copper-Silver-GLW12C3XWSEW/dp/B0BRKXV3MR/ref=sr_1_57?qid=1679134240&s=kitchen&sr=1-57
54,Panasonic,1,3,4.2,686,32490.0,48100.0,"['Wi-Fi', 'Inverter', 'Split', 'Air', 'Conditioner', '(White)']",https://m.media-amazon.com/images/I/51oqlNHOBaL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Conditioner-Convertible-Anti-Corrosion-CU-SU12XKYWA/dp/B09R3T1QLW/ref=sr_1_58?qid=1679134240&s=kitchen&sr=1-58
55,Whirlpool,1.0,5,4.0,1183,34490.0,64200.0,"['Flexicool', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '4-in-1', 'Cooling', 'Mode,', 'HD', 'Filter', '2023', 'Model,', 'S3I1...']",https://m.media-amazon.com/images/I/51xzmzjFS7L._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Flexicool-Inverter-Convertible-Cooling/dp/B0BR5SZ922/ref=sr_1_59?qid=1679134240&s=kitchen&sr=1-59
56,Samsung,1.5,3,4.0,56,37699.0,61990.0,"['Wind-Free', 'Technology', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Anti-bacterial', 'Fil...']",https://m.media-amazon.com/images/I/71Dg20TjSpL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-bacterial-AR18CYLAMWK/dp/B0BRQDGFL8/ref=sr_1_60?qid=1679134240&s=kitchen&sr=1-60
57,Haier,1.5,3,3.8,245,32990.0,64000.0,"['Frost', 'Self', 'Clean', 'Inverter', 'Split', 'AC(100%', 'Grooved', 'copper,', 'Super', 'Anti-corrosion,', '2023', 'Model,', 'HSU17V-TMS3...']",https://m.media-amazon.com/images/I/51WirkzK4JL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Grooved-Anti-corrosion-HSU17V-TMS3BE-INV/dp/B0BSFRD38D/ref=sr_1_61?qid=1679134240&s=kitchen&sr=1-61
58,Hitachi,Split,-,5.0,1,42240.0,71900.0,"['Ton', 'Kiyora', '5200Fx', 'I', 'Fresh', 'Inverter', '-', 'R32', '-', 'RSRG518FFEO', '(Gold)']",https://m.media-amazon.com/images/I/417b-AztnjL._AC_UL320_.jpg,https://www.amazon.in/SPLIT-AC-HITACHI-INVERTER-RSRG518FFEO/dp/B0B14J2VQ2/ref=sr_1_62?qid=1679134240&s=kitchen&sr=1-62
59,Lloyd,2.0,5,4.0,49,52090.0,85990.0,"['Inverter', 'Split', 'Ac', '(5', 'In', '1', 'Convertible,', 'Copper,', 'Anti-Viral', '+', 'Pm', '2.5', 'Filter,', '2023', 'Model,', 'White', 'With', 'Gol...']",https://m.media-amazon.com/images/I/318Bff9KCBL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Inverter-Convertible-Anti-Viral-GLS24I5FWGEV/dp/B0BRKWQSGL/ref=sr_1_63?qid=1679134240&s=kitchen&sr=1-63
60,Samsung,1.5,5,4.1,212,46499.0,73990.0,"['Wind-Free', 'Technology', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Anti-bacterial', 'Fil...']",https://m.media-amazon.com/images/I/71orowaO-xL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-bacterial-AR18CYNAMWK/dp/B0BRQCKLKR/ref=sr_1_67?qid=1679134240&s=kitchen&sr=1-67
61,Panasonic,1.5,4,4.4,3,42990.0,59400.0,"['Wi-Fi', 'Inverter', 'Smart', 'Split', 'AC', '(Copper', 'Condenser,', '7', 'in', '1', 'Convertible', 'with', 'additional', 'AI', 'Mode,', '4', 'Wa...']",https://m.media-amazon.com/images/I/61sbGpSQptL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU18YKY4W/dp/B0BRHZVBN1/ref=sr_1_68?qid=1679134240&s=kitchen&sr=1-68
62,Blue,Star,Ton,3.9,79,30399.0,39500.0,"['Star', 'Fixed', 'Speed', 'Window', 'AC', '(Copper,', 'Turbo', 'Cool,', 'Humidity', 'Control,', 'Fan', 'Modes-Auto/High/Medium/Low,', 'Hydr...']",https://m.media-amazon.com/images/I/71mF5lrGA1L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Hydrophilic-Self-Diagnosis-WFA318LN/dp/B0BDML494F/ref=sr_1_69?qid=1679134240&s=kitchen&sr=1-69
63,Blue,Star,Ton,4.2,468,34990.0,44500.0,"['Star', 'Fixed', 'Speed', 'Window', 'AC', '(Copper,', 'Turbo', 'Cool,', 'Humidity', 'Control,', 'Fan', 'Modes-Auto/High/Medium/Low,', 'Hydr...']",https://m.media-amazon.com/images/I/71DSyQO7qHL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Window-Copper-WFA518LN/dp/B09RTGPRK7/ref=sr_1_70?qid=1679134240&s=kitchen&sr=1-70
64,Panasonic,1,3,4.2,317,32490.0,47100.0,"['Inverter', 'Split', 'Air', 'Conditioner', '(Copper,', 'PM', '2.5', 'Air', 'Purification,', '2022', 'Model,', 'CS/CU-RU12XKYA,', 'White)']",https://m.media-amazon.com/images/I/61mcsP4PwML._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Conditioner-Purification-CS-CU-RU12XKYA/dp/B09R4DDVQV/ref=sr_1_71?qid=1679134240&s=kitchen&sr=1-71
65,Amazon,Basics,"Ton,",3.6,88,28990.0,49089.0,"['Star,', 'Wi-Fi', 'Enabled', 'Smart(Alexa/Google', 'Assistant),', 'Single', 'Rotary', 'Inverter', 'Split', 'AC', '(Copper', 'Condense...']",https://m.media-amazon.com/images/I/51s3yrWntML._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-1-5-Ton-Air-Conditioner/dp/B08J8QR9K7/ref=sr_1_72?qid=1679134240&s=kitchen&sr=1-72
66,IFB,1,3,4.1,45,40618.0,42190.0,"['Twin', 'Inverter', 'Split', 'Fastcool', 'Silver', 'Series', 'AC', '(Copper,', 'PM', '0.3', 'Filter,', 'IACI12SA3G3C,', '2021', 'Model,', 'Ivory', 'Matte)']",https://m.media-amazon.com/images/I/51mGLhKGN3L._AC_UL320_.jpg,https://www.amazon.in/IFB-Inverter-Split-Copper-IACI12SA3G3C/dp/B0866ML94M/ref=sr_1_73?qid=1679134240&s=kitchen&sr=1-73
67,Samsung,1.5,5,4.1,142,49349.0,75990.0,"['Wi-fi', 'Enabled,', 'Wind-Free', 'Technology', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Ant...']",https://m.media-amazon.com/images/I/71bYME6CHEL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Technology-Convertible-Anti-Bacteria-AR18CYNANWK/dp/B0BRQB5YBM/ref=sr_1_74?qid=1679134240&s=kitchen&sr=1-74
68,LG,1.5,3,4.2,5,37490.0,69990.0,"['DUAL', 'Inverter', 'Window', 'AC', '(Copper,', 'Convertible', '4-in-1', 'cooling,', 'HD', 'Filter,', '2022', 'Model,', 'PW-Q18WUXA,', 'White)']",https://m.media-amazon.com/images/I/51aDPQpzC2L._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-cooling-PW-Q18WUXA/dp/B0BJBP7F1Z/ref=sr_1_75?qid=1679134240&s=kitchen&sr=1-75
69,Lloyd,2.0,3,3.8,245,46000.0,77990.0,"['Inverter', 'Split', 'Ac', '(5', 'In', '1', 'Convertible,', 'Copper,', 'Anti-Viral', '+', 'Pm', '2.5', 'Filter,', '2023', 'Model,', 'White', 'With', 'Sil...']",https://m.media-amazon.com/images/I/3194HYuCKML._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Inverter-Convertible-Anti-Viral-GLS24I3FWSEV/dp/B0BRKY8MMB/ref=sr_1_76?qid=1679134240&s=kitchen&sr=1-76
70,Lloyd,1.0,2,3.9,451,27499.0,46990.0,"['Fixed', 'Speed', 'Split', 'AC', '(Copper,', 'Anti-Viral', '+', 'PM', '2.5', 'Filter,', '2023', 'Model,', 'White,', 'GLS12C2XWASD)']",https://m.media-amazon.com/images/I/41pKfo8B+xL._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Copper-Anti-Viral-Filter-GLS12C2XWASD/dp/B0BRKY7H99/ref=sr_1_77?qid=1679134240&s=kitchen&sr=1-77
71,Voltas,2,5,4.1,145,57379.0,93990.0,"['Inverter', 'Split', 'AC(Copper,4-in-1', 'Adjustable', 'Mode,', 'Anti-dust', 'Filter,', '2023', 'Model,', '245V', 'Vectra', 'Plus,', 'White)']",https://m.media-amazon.com/images/I/41M7ocgxanL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Copper-VECTRA/dp/B0BBFWM5F9/ref=sr_1_78?qid=1679134240&s=kitchen&sr=1-78
72,Lloyd,1.5,4,3.6,23,29799.0,50990.0,"['Fixed', 'Speed', 'Window', 'Ac', '(Copper,', '2023', 'Model,', 'White', 'With', 'Golden', 'Deco', 'Strip,', 'Glw18C4Ywgew)']",https://m.media-amazon.com/images/I/61bAqnFCY8L._AC_UL320_.jpg,https://www.amazon.in/Lloyd-Window-Copper-Golden-GLW18C4YWGEW/dp/B0BRKX5WWK/ref=sr_1_76?qid=1679134241&s=kitchen&sr=1-76
73,Voltas,1.5,3,3.8,245,29990.0,42990.0,"['Fixed', 'Speed', 'Window', 'AC', '(Copper,', 'Turbo', 'Mode,', '2023', 'Model,', '183', 'Vectra', 'Pearl,', 'White)']",https://m.media-amazon.com/images/I/61hrzDc3aTL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Window-183-Vectra-Pearl/dp/B0BSJ7KZLJ/ref=sr_1_77?qid=1679134241&s=kitchen&sr=1-77
74,LG,2.0,3,2.7,3,52900.0,85990.0,"['AI', 'DUAL', 'Inverter', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '6-in-1', 'Cooling,', '4', 'Way', 'Swing,', 'HD', 'Filter', 'with', 'Anti-Vi...']",https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-RS-Q24ENXE/dp/B0BQ7GK9HW/ref=sr_1_78_mod_primary_new?qid=1679134241&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-78
75,Voltas,1,3,4.5,3,30490.0,56990.0,"['Inverter', 'Split', 'AC(Copper,', '4-in-1', 'Adjustable', 'Mode,', 'Anti-dust', 'Filter,', '2023', 'Model,', '123V', 'Vectra', 'Elite,', 'Wh...']",https://m.media-amazon.com/images/I/41e6oqY5-ZL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-123V-Vectra-Elite/dp/B0BQR2FW4Y/ref=sr_1_79_mod_primary_new?qid=1679134241&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-79
76,LG,1.5,3,4.0,265,40756.01,40756.01,"['Hot', '&', 'Cold', 'DUAL', 'Inverter', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '5-in-1', 'Cooling,', '4', 'Way', 'Swing', '&', 'Anti', 'Allergic...']",https://m.media-amazon.com/images/I/51hbo8yQ1EL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Allergic-PS-H19VNXF/dp/B09NS5B6TP/ref=sr_1_80?qid=1679134241&s=kitchen&sr=1-80
77,AmazonBasics,1,3,3.7,3157,25990.0,49000.0,"['Split', 'Ac', '(White,', 'Copper,', 'Anti', 'Corrosion', 'Coating)']",https://m.media-amazon.com/images/I/71Z9+rx576L._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Split-Copper-corrosion-coating/dp/B0BCGLVSVW/ref=sr_1_81?qid=1679134241&s=kitchen&sr=1-81
78,Voltas,1.5,3,3.0,2,33950.0,49990.0,"['Inverter', 'Window', 'AC', '(Copper,', '2-in-1', 'Adjustable', 'Mode,', '2023', 'Model,', '183V', 'Vertis', 'Elite,', 'White)']",https://m.media-amazon.com/images/I/61suRUG6A+L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Window-Copper/dp/B0BBFW95RD/ref=sr_1_82?qid=1679134241&s=kitchen&sr=1-82
79,Panasonic,1,4,4.0,3,36990.0,50600.0,"['Wi-Fi', 'Inverter', 'Smart', 'Split', 'AC', '(Copper', 'Condenser,', '7', 'in', '1', 'Convertible', 'with', 'additional', 'AI', 'Mode,', '4', 'Way', '...']",https://m.media-amazon.com/images/I/61zXnk6ikEL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU12YKY4W/dp/B0BRHZ5L1Z/ref=sr_1_83?qid=1679134241&s=kitchen&sr=1-83
80,Blue,Star,Ton,3.8,245,44490.0,73000.0,"['Star', 'Convertible', '5', 'in', '1', 'Cooling', 'Inverter', 'Split', 'AC', '(Copper,', '4', 'Way', 'Swing,', 'Stabalizer', 'Free', 'Operation,', 'Dus...']",https://m.media-amazon.com/images/I/51PxFWmK-dL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Convertible-Stabalizer-IC518YNU/dp/B0BT117FDS/ref=sr_1_84?qid=1679134241&s=kitchen&sr=1-84
81,Samsung,2,3,4.0,8,53490.0,83990.0,"['Wi-fi', 'Enabled', 'Inverter', 'Split', 'AC', '(Copper,', 'Convertible', '5-in-1', 'Cooling', 'Mode,', 'Anti-bacterial', 'Filter,', '2023...']",https://m.media-amazon.com/images/I/51pSParNYHL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Convertible-Anti-bacterial-AR24CYLZABE/dp/B0BRQD4L93/ref=sr_1_85?qid=1679134241&s=kitchen&sr=1-85
82,LG,1,5,4.3,274,42490.0,78990.0,"['AI+', 'DUAL', 'Inverter', 'Wi-Fi', 'Split', 'AC', '(Copper,', 'Super', 'Convertible', '6-in-1', 'Cooling,', 'HD', 'Filter', 'with', 'Anti-Virus', 'Prot...']",https://m.media-amazon.com/images/I/61eO9hzoLzL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-RS-Q14GWZE/dp/B0BQM9HRYK/ref=sr_1_86?qid=1679134241&s=kitchen&sr=1-86
83,Amazon,Basics,"Ton,",3.4,39,34990.0,56179.0,"['Star,', 'Wi-Fi', 'Enabled', 'Smart(Alexa/Google', 'Assistant),', 'Twin', 'Rotary', 'Inverter', 'Split', 'AC', '(Copper', 'Condense...']",https://m.media-amazon.com/images/I/51s3yrWntML._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-1-5-Ton-Air-Conditioner/dp/B08J8SM4GD/ref=sr_1_87?qid=1679134241&s=kitchen&sr=1-87
84,Hitachi,Split,-,4.0,2,35385.0,59700.0,"['Ton', 'Shizen', '3100S\xa0', 'Inverter', '-', 'R32', '-', 'RSQG318HFEOF', '(Gold)']",https://m.media-amazon.com/images/I/417b-AztnjL._AC_UL320_.jpg,https://www.amazon.in/SPLIT-AC-HITACHI-INVERTER-RSQG318HFEOF/dp/B0B14LQ2H5/ref=sr_1_91?qid=1679134241&s=kitchen&sr=1-91
85,Blue,Star,Ton,4.1,178,24990.0,30000.0,"['Star', 'Fixed', 'Speed', 'Window', 'AC', '(Copper,', 'Turbo', 'Cool,', 'Humidity', 'Control,', 'Fan', 'Modes-Auto/High/Medium/Low,', 'Hydr...']",https://m.media-amazon.com/images/I/61QqYXeyX6L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Hydrophilic-Self-Diagnosis-WFA309GN/dp/B0BDMN6XJ3/ref=sr_1_92?qid=1679134241&s=kitchen&sr=1-92
86,Voltas,1,3,4.1,655,27990.0,29490.0,"['Window', 'AC', '(123', 'Lyi/123', 'LZF', 'White)']",https://m.media-amazon.com/images/I/71ovlk0vAwL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Window-123-Lyi-LZF/dp/B00LWRFC1W/ref=sr_1_93?qid=1679134241&s=kitchen&sr=1-93
87,Cruise,1,[Portable,3.4,81,29990.0,40900.0,"['Coating,', 'Dust', 'Filter,', 'Air', 'Purifier,', 'Dehumidifier', 'Portable', 'Ac', '(Copper,', 'Cpcatf-Pq3S12,', '...']",https://m.media-amazon.com/images/I/61wH+RMNHLL._AC_UL320_.jpg,https://www.amazon.in/Cruise-Portable-Control-CPCATF-PQ3S12-Exhaust/dp/B08954XBS7/ref=sr_1_94?qid=1679134241&s=kitchen&sr=1-94
88,Panasonic,2,4,2.9,3,56990.0,77150.0,"['Wi-Fi', 'Inverter', 'Smart', 'Split', 'AC', '(Copper', 'Condenser,', '7', 'in', '1', 'Convertible', 'with', 'additional', 'AI', 'Mode,', '4', 'Way', '...']",https://m.media-amazon.com/images/I/61ZzcguzB1L._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-NU24YKY4W/dp/B0BRHZM946/ref=sr_1_95?qid=1679134241&s=kitchen&sr=1-95
89,Panasonic,2,5,5.0,1,66990.0,87900.0,"['Wi-Fi', 'Inverter', 'Smart', 'Split', 'AC', '(Copper,', '7', 'in', '1', 'Convertible', 'with', 'additional', 'AI', 'Mode,', 'Twin', 'Cool,', 'PM', '0....']",https://m.media-amazon.com/images/I/61U+94m1YiL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Convertible-additional-Purification-CU-ZU24ZKYF/dp/B0BRJJ7QHZ/ref=sr_1_96?qid=1679134241&s=kitchen&sr=1-96
